  TimeWindow  Iteration  ResAbsOrRel(Solid-Mesh:Displacement)  ResRel(Solid-Mesh:Force)
  1776       2   0.00000000e+00   8.29375378e-06
  1777       1   0.00000000e+00   2.98285227e-05
  1777       2   0.00000000e+00   5.68402993e-06
  1778       1   0.00000000e+00   2.13814438e-05
  1779       1   0.00000000e+00   1.61841519e-05
  1779       2   0.00000000e+00   1.59904680e-05
  1780       1   0.00000000e+00   1.33315888e-05
  1780       2   0.00000000e+00   1.05250637e-05
  1781       1   0.00000000e+00   2.82574644e-05
  1781       2   0.00000000e+00   1.22270852e-05
  1782       1   0.00000000e+00   3.48764297e-05
  1782       2   0.00000000e+00   1.17623944e-05
  1783       1   0.00000000e+00   3.35276739e-05
  1783       2   0.00000000e+00   1.05111566e-05
  1784       1   0.00000000e+00   3.02414147e-05
  1784       2   0.00000000e+00   5.61931558e-06
  1785       1   0.00000000e+00   2.23463530e-05
  1786       1   0.00000000e+00   1.20282506e-05
  1786       2   0.00000000e+00   1.38994541e-05
  1787       1   0.00000000e+00   1.08946396e-05
  1787       2   0.00000000e+00   9.14467067e-06
  1788       1   0.00000000e+00   2.08067706e-05
  1788       2   0.00000000e+00   1.29868250e-05
  1789       1   0.00000000e+00   2.74457254e-05
  1789       2   0.00000000e+00   9.50123105e-06
  1790       1   0.00000000e+00   2.60911626e-05
  1790       2   0.00000000e+00   6.82094374e-06
  1791       1   0.00000000e+00   2.03904744e-05
  1792       1   0.00000000e+00   2.76464549e-05
  1792       2   0.00000000e+00   2.38127272e-05
  1793       1   0.00000000e+00   1.54836198e-05
  1793       2   0.00000000e+00   1.65412066e-05
  1794       1   0.00000000e+00   3.69121436e-05
  1794       2   0.00000000e+00   1.45302818e-05
  1795       1   0.00000000e+00   4.37669809e-05
  1795       2   0.00000000e+00   1.42487394e-05
  1796       1   0.00000000e+00   4.17324023e-05
  1796       2   0.00000000e+00   1.21723849e-05
  1797       1   0.00000000e+00   3.54217452e-05
  1797       2   0.00000000e+00   7.46429367e-06
  1798       1   0.00000000e+00   2.69352821e-05
  1799       1   0.00000000e+00   5.05908576e-06
  1799       2   0.00000000e+00   1.11964361e-05
  1800       1   0.00000000e+00   7.83638576e-06
  1800       2   0.00000000e+00   7.16547966e-06
  1801       1   0.00000000e+00   1.91889965e-05
  1801       2   0.00000000e+00   1.04173553e-05
  1802       1   0.00000000e+00   2.68075201e-05
  1802       2   0.00000000e+00   8.83030880e-06
  1803       1   0.00000000e+00   2.62462090e-05
  1803       2   0.00000000e+00   8.39028291e-06
  1804       1   0.00000000e+00   2.26261582e-05
  1804       2   0.00000000e+00   6.03488302e-06
  1805       1   0.00000000e+00   1.69497171e-05
  1806       1   0.00000000e+00   1.65962015e-05
  1806       2   0.00000000e+00   1.44339318e-05
  1807       1   0.00000000e+00   1.15637696e-05
  1807       2   0.00000000e+00   1.12696906e-05
  1808       1   0.00000000e+00   2.39153585e-05
  1808       2   0.00000000e+00   1.20435891e-05
  1809       1   0.00000000e+00   3.14880955e-05
  1809       2   0.00000000e+00   8.27746029e-06
  1810       1   0.00000000e+00   2.98036301e-05
  1810       2   0.00000000e+00   7.29519678e-06
  1811       1   0.00000000e+00   2.53305852e-05
  1812       1   0.00000000e+00   2.72236193e-05
  1812       2   0.00000000e+00   2.68786186e-05
  1813       1   0.00000000e+00   1.78020189e-05
  1813       2   0.00000000e+00   1.44249166e-05
  1814       1   0.00000000e+00   3.76948013e-05
  1814       2   0.00000000e+00   1.72769922e-05
  1815       1   0.00000000e+00   4.62133697e-05
  1815       2   0.00000000e+00   1.68763025e-05
  1816       1   0.00000000e+00   4.68108006e-05
  1816       2   0.00000000e+00   1.25921982e-05
  1817       1   0.00000000e+00   3.90578196e-05
  1817       2   0.00000000e+00   8.99991620e-06
  1818       1   0.00000000e+00   2.87824968e-05
  1819       1   0.00000000e+00   2.01261893e-05
  1819       2   0.00000000e+00   1.99631873e-05
  1820       1   0.00000000e+00   1.54726007e-05
  1820       2   0.00000000e+00   1.56797355e-05
  1821       1   0.00000000e+00   3.83566823e-05
  1821       2   0.00000000e+00   1.40903953e-05
  1822       1   0.00000000e+00   4.54311280e-05
  1822       2   0.00000000e+00   1.50852027e-05
  1823       1   0.00000000e+00   4.52757016e-05
  1823       2   0.00000000e+00   1.23025754e-05
  1824       1   0.00000000e+00   3.72172442e-05
  1824       2   0.00000000e+00   9.63401103e-06
  1825       1   0.00000000e+00   2.74140592e-05
  1826       1   0.00000000e+00   2.50331249e-05
  1826       2   0.00000000e+00   2.19385749e-05
  1827       1   0.00000000e+00   1.86153449e-05
  1827       2   0.00000000e+00   1.73083032e-05
  1828       1   0.00000000e+00   3.89223189e-05
  1828       2   0.00000000e+00   1.85147256e-05
  1829       1   0.00000000e+00   4.78043483e-05
  1829       2   0.00000000e+00   1.59769735e-05
  1830       1   0.00000000e+00   4.74782104e-05
  1830       2   0.00000000e+00   1.13512712e-05
  1831       1   0.00000000e+00   3.88765310e-05
  1831       2   0.00000000e+00   8.19905855e-06
  1832       1   0.00000000e+00   2.81875050e-05
  1833       1   0.00000000e+00   2.02847263e-05
  1833       2   0.00000000e+00   1.99802276e-05
  1834       1   0.00000000e+00   1.83073965e-05
  1834       2   0.00000000e+00   1.31584641e-05
  1835       1   0.00000000e+00   3.71939547e-05
  1835       2   0.00000000e+00   1.61970808e-05
  1836       1   0.00000000e+00   4.56143548e-05
  1836       2   0.00000000e+00   1.58647371e-05
  1837       1   0.00000000e+00   4.47694390e-05
  1837       2   0.00000000e+00   1.33073397e-05
  1838       1   0.00000000e+00   3.98695098e-05
  1838       2   0.00000000e+00   7.66121072e-06
  1839       1   0.00000000e+00   3.00373656e-05
  1840       1   0.00000000e+00   1.54256563e-05
  1840       2   0.00000000e+00   1.87565070e-05
  1841       1   0.00000000e+00   1.36514732e-05
  1841       2   0.00000000e+00   1.24438806e-05
  1842       1   0.00000000e+00   3.23588685e-05
  1842       2   0.00000000e+00   1.42895071e-05
  1843       1   0.00000000e+00   4.07445637e-05
  1843       2   0.00000000e+00   1.38285776e-05
  1844       1   0.00000000e+00   4.12427873e-05
  1844       2   0.00000000e+00   1.12855793e-05
  1845       1   0.00000000e+00   3.61247269e-05
  1845       2   0.00000000e+00   7.97573645e-06
  1846       1   0.00000000e+00   2.68976335e-05
  1847       1   0.00000000e+00   2.98263982e-05
  1847       2   0.00000000e+00   2.61597505e-05
  1848       1   0.00000000e+00   2.16167687e-05
  1848       2   0.00000000e+00   1.75140534e-05
  1849       1   0.00000000e+00   4.48688905e-05
  1849       2   0.00000000e+00   1.92819427e-05
  1850       1   0.00000000e+00   5.63403354e-05
  1850       2   0.00000000e+00   1.69850505e-05
  1851       1   0.00000000e+00   5.44226262e-05
  1851       2   0.00000000e+00   1.48074248e-05
  1852       1   0.00000000e+00   4.48652369e-05
  1852       2   0.00000000e+00   1.11471001e-05
  1853       1   0.00000000e+00   3.46251795e-05
  1854       1   0.00000000e+00   1.54293745e-05
  1854       2   0.00000000e+00   1.98422059e-05
  1855       1   0.00000000e+00   1.27197667e-05
  1855       2   0.00000000e+00   1.42571849e-05
  1856       1   0.00000000e+00   3.32448002e-05
  1856       2   0.00000000e+00   1.52699697e-05
  1857       1   0.00000000e+00   4.18471109e-05
  1857       2   0.00000000e+00   1.49385548e-05
  1858       1   0.00000000e+00   4.20574968e-05
  1858       2   0.00000000e+00   1.21286018e-05
  1859       1   0.00000000e+00   3.53872086e-05
  1859       2   0.00000000e+00   8.78180448e-06
  1860       1   0.00000000e+00   2.69710337e-05
  1861       1   0.00000000e+00   1.58995528e-05
  1861       2   0.00000000e+00   1.71810094e-05
  1862       1   0.00000000e+00   1.35016504e-05
  1862       2   0.00000000e+00   1.29902333e-05
  1863       1   0.00000000e+00   3.42202837e-05
  1863       2   0.00000000e+00   1.20376486e-05
  1864       1   0.00000000e+00   4.14216840e-05
  1864       2   0.00000000e+00   1.32733660e-05
  1865       1   0.00000000e+00   4.14692809e-05
  1865       2   0.00000000e+00   1.17861898e-05
  1866       1   0.00000000e+00   3.56479032e-05
  1866       2   0.00000000e+00   8.91917900e-06
  1867       1   0.00000000e+00   2.70116260e-05
  1868       1   0.00000000e+00   2.61016637e-05
  1868       2   0.00000000e+00   2.34195926e-05
  1869       1   0.00000000e+00   1.96285636e-05
  1869       2   0.00000000e+00   1.66071231e-05
  1870       1   0.00000000e+00   4.11301854e-05
  1870       2   0.00000000e+00   1.82687328e-05
  1871       1   0.00000000e+00   5.03239414e-05
  1871       2   0.00000000e+00   1.70598128e-05
  1872       1   0.00000000e+00   5.12511119e-05
  1872       2   0.00000000e+00   1.22387831e-05
  1873       1   0.00000000e+00   4.27529157e-05
  1873       2   0.00000000e+00   9.33858442e-06
  1874       1   0.00000000e+00   3.21481759e-05
  1875       1   0.00000000e+00   2.41534926e-05
  1875       2   0.00000000e+00   2.45865938e-05
  1876       1   0.00000000e+00   1.88448668e-05
  1876       2   0.00000000e+00   1.60630283e-05
  1877       1   0.00000000e+00   4.21997060e-05
  1877       2   0.00000000e+00   1.77875118e-05
  1878       1   0.00000000e+00   5.21158422e-05
  1878       2   0.00000000e+00   1.75301877e-05
  1879       1   0.00000000e+00   5.10686672e-05
  1879       2   0.00000000e+00   1.53110648e-05
  1880       1   0.00000000e+00   4.54920076e-05
  1880       2   0.00000000e+00   9.11073649e-06
  1881       1   0.00000000e+00   3.37489248e-05
  1882       1   0.00000000e+00   2.35294812e-05
  1882       2   0.00000000e+00   2.42716251e-05
  1883       1   0.00000000e+00   1.87709548e-05
  1883       2   0.00000000e+00   1.72239021e-05
  1884       1   0.00000000e+00   4.45334989e-05
  1884       2   0.00000000e+00   1.72395327e-05
  1885       1   0.00000000e+00   5.32074228e-05
  1885       2   0.00000000e+00   1.83739544e-05
  1886       1   0.00000000e+00   5.34285384e-05
  1886       2   0.00000000e+00   1.48024014e-05
  1887       1   0.00000000e+00   4.54721619e-05
  1887       2   0.00000000e+00   1.05895175e-05
  1888       1   0.00000000e+00   3.29608606e-05
  1888       2   0.00000000e+00   6.33145190e-06
  1889       1   0.00000000e+00   1.94676445e-05
  1890       1   0.00000000e+00   9.06052300e-06
  1890       2   0.00000000e+00   6.59125598e-06
  1891       1   0.00000000e+00   9.83449882e-06
  1891       2   0.00000000e+00   1.18389716e-05
  1892       1   0.00000000e+00   2.52254501e-05
  1892       2   0.00000000e+00   8.43227869e-06
  1893       1   0.00000000e+00   3.14663135e-05
  1893       2   0.00000000e+00   7.47955608e-06
  1894       1   0.00000000e+00   3.24821260e-05
  1894       2   0.00000000e+00   6.41237552e-06
  1895       1   0.00000000e+00   2.54800457e-05
  1895       2   0.00000000e+00   8.25749968e-06
  1896       1   0.00000000e+00   1.95815790e-05
  1897       1   0.00000000e+00   3.09152912e-05
  1897       2   0.00000000e+00   2.34776239e-05
  1898       1   0.00000000e+00   2.30641986e-05
  1898       2   0.00000000e+00   1.59318911e-05
  1899       1   0.00000000e+00   4.17724713e-05
  1899       2   0.00000000e+00   1.90104834e-05
  1900       1   0.00000000e+00   5.16530165e-05
  1900       2   0.00000000e+00   1.66019249e-05
  1901       1   0.00000000e+00   5.35768452e-05
  1901       2   0.00000000e+00   1.14686014e-05
  1902       1   0.00000000e+00   4.52852516e-05
  1902       2   0.00000000e+00   9.63952282e-06
  1903       1   0.00000000e+00   3.49227609e-05
  1903       2   0.00000000e+00   5.70873477e-06
  1904       1   0.00000000e+00   2.09184750e-05
  1905       1   0.00000000e+00   2.22140971e-05
  1905       2   0.00000000e+00   1.59040357e-05
  1906       1   0.00000000e+00   2.06419146e-05
  1906       2   0.00000000e+00   1.36719990e-05
  1907       1   0.00000000e+00   3.61485680e-05
  1907       2   0.00000000e+00   1.62011637e-05
  1908       1   0.00000000e+00   4.27309470e-05
  1908       2   0.00000000e+00   1.44409466e-05
  1909       1   0.00000000e+00   4.05969319e-05
  1909       2   0.00000000e+00   1.12057087e-05
  1910       1   0.00000000e+00   3.39804796e-05
  1910       2   0.00000000e+00   6.60728099e-06
  1911       1   0.00000000e+00   2.50414194e-05
  1912       1   0.00000000e+00   5.59728209e-06
  1912       2   0.00000000e+00   1.04290150e-05
  1913       1   0.00000000e+00   7.59207204e-06
  1913       2   0.00000000e+00   8.13654707e-06
  1914       1   0.00000000e+00   2.10333013e-05
  1914       2   0.00000000e+00   8.86465669e-06
  1915       1   0.00000000e+00   2.60904997e-05
  1915       2   0.00000000e+00   9.34042203e-06
  1916       1   0.00000000e+00   2.51103036e-05
  1916       2   0.00000000e+00   8.28439882e-06
  1917       1   0.00000000e+00   2.02576463e-05
  1917       2   0.00000000e+00   5.86599767e-06
  1918       1   0.00000000e+00   1.39846024e-05
  1919       1   0.00000000e+00   1.46048290e-05
  1919       2   0.00000000e+00   1.09293461e-05
  1920       1   0.00000000e+00   1.23247748e-05
  1920       2   0.00000000e+00   9.63796711e-06
  1921       1   0.00000000e+00   2.29790927e-05
  1921       2   0.00000000e+00   1.09146834e-05
  1922       1   0.00000000e+00   2.97621784e-05
  1922       2   0.00000000e+00   8.06946873e-06
  1923       1   0.00000000e+00   2.91909063e-05
  1923       2   0.00000000e+00   6.32098154e-06
  1924       1   0.00000000e+00   2.20962854e-05
  1924       2   0.00000000e+00   6.47359291e-06
  1925       1   0.00000000e+00   1.69986982e-05
  1926       1   0.00000000e+00   9.72061164e-06
  1926       2   0.00000000e+00   1.02119895e-05
  1927       1   0.00000000e+00   9.49369687e-06
  1927       2   0.00000000e+00   7.23297461e-06
  1928       1   0.00000000e+00   1.96392329e-05
  1928       2   0.00000000e+00   8.90757962e-06
  1929       1   0.00000000e+00   2.36568323e-05
  1929       2   0.00000000e+00   9.07943578e-06
  1930       1   0.00000000e+00   2.34971956e-05
  1930       2   0.00000000e+00   7.04504294e-06
  1931       1   0.00000000e+00   1.96009873e-05
  1932       1   0.00000000e+00   2.67844112e-05
  1932       2   0.00000000e+00   2.33088366e-05
  1933       1   0.00000000e+00   1.42553161e-05
  1933       2   0.00000000e+00   1.67619894e-05
  1934       1   0.00000000e+00   3.62863356e-05
  1934       2   0.00000000e+00   1.31558334e-05
  1935       1   0.00000000e+00   4.13021898e-05
  1935       2   0.00000000e+00   1.42851177e-05
  1936       1   0.00000000e+00   4.35574754e-05
  1936       2   0.00000000e+00   9.14925620e-06
  1937       1   0.00000000e+00   3.66390350e-05
  1937       2   0.00000000e+00   7.64904516e-06
  1938       1   0.00000000e+00   2.75565239e-05
  1939       1   0.00000000e+00   2.81843168e-05
  1939       2   0.00000000e+00   2.60267439e-05
  1940       1   0.00000000e+00   1.99449775e-05
  1940       2   0.00000000e+00   1.67798453e-05
  1941       1   0.00000000e+00   4.26974680e-05
  1941       2   0.00000000e+00   1.84542925e-05
  1942       1   0.00000000e+00   5.14994938e-05
  1942       2   0.00000000e+00   1.82812573e-05
  1943       1   0.00000000e+00   5.14383682e-05
  1943       2   0.00000000e+00   1.40586954e-05
  1944       1   0.00000000e+00   4.41546019e-05
  1944       2   0.00000000e+00   8.88942243e-06
  1945       1   0.00000000e+00   3.23314878e-05
  1946       1   0.00000000e+00   2.17488187e-05
  1946       2   0.00000000e+00   2.25031361e-05
  1947       1   0.00000000e+00   1.84950814e-05
  1947       2   0.00000000e+00   1.53753695e-05
  1948       1   0.00000000e+00   4.16103863e-05
  1948       2   0.00000000e+00   1.66544693e-05
  1949       1   0.00000000e+00   5.03274036e-05
  1949       2   0.00000000e+00   1.73722431e-05
  1950       1   0.00000000e+00   5.02586341e-05
  1950       2   0.00000000e+00   1.42759920e-05
  1951       1   0.00000000e+00   4.25054880e-05
  1951       2   0.00000000e+00   1.03333946e-05
  1952       1   0.00000000e+00   3.27264165e-05
  1953       1   0.00000000e+00   1.85611744e-05
  1953       2   0.00000000e+00   2.05587726e-05
  1954       1   0.00000000e+00   1.76487462e-05
  1954       2   0.00000000e+00   1.40870713e-05
  1955       1   0.00000000e+00   3.75664039e-05
  1955       2   0.00000000e+00   1.78221103e-05
  1956       1   0.00000000e+00   4.92126040e-05
  1956       2   0.00000000e+00   1.49386654e-05
  1957       1   0.00000000e+00   4.55767210e-05
  1957       2   0.00000000e+00   1.47029263e-05
  1958       1   0.00000000e+00   3.94212385e-05
